Datetime,Data0,cash
2012-01-04 00:00:00+00:00,0.0,25481934.752080083
2012-01-05 00:00:00+00:00,7543609.199999999,18238175.018680107
2012-01-06 00:00:00+00:00,7565425.199999999,18056375.018680096
2012-01-09 00:00:00+00:00,7826126.399999999,15883865.018680073
2012-01-10 00:00:00+00:00,8108643.599999999,13529555.018680088
2012-01-11 00:00:00+00:00,8052649.199999999,13996175.018680096
2012-01-12 00:00:00+00:00,0.0,20968599.332560092
2012-01-13 00:00:00+00:00,6129021.6,13952554.41226009
2012-01-16 00:00:00+00:00,5981040.0,12719374.41226009
2012-01-17 00:00:00+00:00,6325300.799999999,15588214.412260085
2012-01-18 00:00:00+00:00,6147273.6,14104654.412260072
2012-01-19 00:00:00+00:00,6265490.4,15089794.41226009
2012-01-20 00:00:00+00:00,6334567.199999999,15665434.412260082
2012-01-30 00:00:00+00:00,6217192.799999999,14687314.412260087
2012-01-31 00:00:00+00:00,6234321.6,14830054.412260085
2012-02-01 00:00:00+00:00,6143342.4,14071894.412260093
2012-02-02 00:00:00+00:00,6262682.4,15066394.41226008
2012-02-03 00:00:00+00:00,6317438.4,15522694.41226007
2012-02-06 00:00:00+00:00,6305925.6,15426754.412260063
2012-02-07 00:00:00+00:00,0.0,20607915.516340073
2012-02-08 00:00:00+00:00,6304636.8,13033636.280740071
2012-02-09 00:00:00+00:00,6295212.0,13112176.280740066
2012-02-10 00:00:00+00:00,6294103.199999999,13121416.280740058
2012-02-13 00:00:00+00:00,0.0,19356972.195910048
2012-02-14 00:00:00+00:00,5774770.8,13378314.400690047
2012-02-15 00:00:00+00:00,0.0,19716076.20394004
2012-02-16 00:00:00+00:00,0.0,19235962.625260044
2012-02-17 00:00:00+00:00,5739300.0,13654486.438960042
2012-02-20 00:00:00+00:00,5745096.0,13606186.438960038
2012-02-21 00:00:00+00:00,5782140.0,13297486.438960042
2012-02-22 00:00:00+00:00,5842871.999999999,12791386.438960044
2012-02-23 00:00:00+00:00,0.0,18163612.249570027
2012-02-24 00:00:00+00:00,0.0,18142722.915340025
2012-02-27 00:00:00+00:00,5406912.0,12819448.329340026
2012-02-28 00:00:00+00:00,5404870.8,12802438.329340024
2012-02-29 00:00:00+00:00,5369943.6,12511378.329340022
2012-03-01 00:00:00+00:00,0.0,17657643.16294002
2012-03-02 00:00:00+00:00,0.0,18318276.006220024
